filename,width,height,class,xmin,ymin,xmax,ymax
009022.jpg,1920,1080,car,533,181,569,207
009022.jpg,1920,1080,car,380,177,412,206
009022.jpg,1920,1080,car,330,182,363,208
009022.jpg,1920,1080,car,316,166,344,189
009022.jpg,1920,1080,car,349,170,378,196
009023.jpg,1920,1080,car,882,386,989,463
009023.jpg,1920,1080,car,704,237,765,295
009023.jpg,1920,1080,car,594,224,648,272
009023.jpg,1920,1080,car,554,187,588,216
009023.jpg,1920,1080,car,401,190,436,221
009023.jpg,1920,1080,car,340,195,377,222
009023.jpg,1920,1080,car,380,182,411,206
009023.jpg,1920,1080,car,327,176,359,201
009023.jpg,1920,1080,car,348,170,378,192
009024.jpg,1920,1080,truck,1171,339,1476,632
009024.jpg,1920,1080,car,686,272,753,319
009024.jpg,1920,1080,car,615,201,661,245
009024.jpg,1920,1080,car,537,198,581,231
009024.jpg,1920,1080,car,416,205,460,243
009024.jpg,1920,1080,car,346,208,387,238
009024.jpg,1920,1080,car,505,176,535,199
009024.jpg,1920,1080,car,398,193,434,223
009024.jpg,1920,1080,car,332,185,366,215
009024.jpg,1920,1080,car,378,177,410,202
009024.jpg,1920,1080,car,352,173,378,196
009024.jpg,1920,1080,truck,314,140,355,202
009025.jpg,1920,1080,car,613,753,838,965
009025.jpg,1920,1080,car,1064,512,1215,628
009025.jpg,1920,1080,car,563,371,656,460
009025.jpg,1920,1080,truck,348,249,486,431
009025.jpg,1920,1080,car,597,223,644,258
009025.jpg,1920,1080,truck,571,154,636,225
009026.jpg,1920,1080,car,1537,865,1827,1058
009026.jpg,1920,1080,car,972,469,1104,569
009026.jpg,1920,1080,truck,909,248,1108,431
009026.jpg,1920,1080,car,590,223,638,257
009026.jpg,1920,1080,car,442,236,497,283
009026.jpg,1920,1080,car,351,226,397,265
009026.jpg,1920,1080,car,410,211,456,248
009026.jpg,1920,1080,car,345,200,386,235
009026.jpg,1920,1080,car,386,187,425,217
009026.jpg,1920,1080,car,560,183,595,215
009026.jpg,1920,1080,car,370,180,402,203
009026.jpg,1920,1080,car,357,173,384,195
009026.jpg,1920,1080,truck,317,144,363,212
009027.jpg,1920,1080,car,933,439,1055,525
009027.jpg,1920,1080,car,731,309,808,370
009027.jpg,1920,1080,truck,769,199,887,336
009027.jpg,1920,1080,car,487,296,562,363
009027.jpg,1920,1080,car,352,258,416,306
009027.jpg,1920,1080,car,444,242,501,287
009027.jpg,1920,1080,car,537,198,574,229
009027.jpg,1920,1080,car,502,171,538,202
009027.jpg,1920,1080,car,377,224,429,265
009027.jpg,1920,1080,car,375,204,416,235
009027.jpg,1920,1080,car,387,192,422,218
009027.jpg,1920,1080,car,375,182,407,207
009027.jpg,1920,1080,truck,313,150,372,226
009028.jpg,1920,1080,truck,1201,498,1481,808
009028.jpg,1920,1080,car,596,438,712,554
009028.jpg,1920,1080,car,374,308,447,375
009028.jpg,1920,1080,car,482,301,559,372
009028.jpg,1920,1080,car,727,306,800,366
009028.jpg,1920,1080,car,616,241,670,287
009028.jpg,1920,1080,car,433,262,502,317
009028.jpg,1920,1080,truck,675,176,769,280
009028.jpg,1920,1080,car,361,227,414,269
009028.jpg,1920,1080,car,413,205,453,239
009028.jpg,1920,1080,car,395,194,433,222
009028.jpg,1920,1080,truck,313,156,377,245
009029.jpg,1920,1080,car,950,979,1186,1080
009029.jpg,1920,1080,car,1298,687,1516,846
009029.jpg,1920,1080,truck,1204,357,1526,652
009029.jpg,1920,1080,truck,830,298,978,467
009029.jpg,1920,1080,car,520,454,644,554
009029.jpg,1920,1080,car,394,412,500,500
009029.jpg,1920,1080,car,526,350,619,428
009029.jpg,1920,1080,car,360,269,428,325
009029.jpg,1920,1080,car,621,246,676,289
009029.jpg,1920,1080,car,437,231,485,269
009029.jpg,1920,1080,car,417,208,462,242
009029.jpg,1920,1080,truck,613,162,686,252
009029.jpg,1920,1080,truck,320,167,390,269
009030.jpg,1920,1080,car,437,632,602,776
009030.jpg,1920,1080,car,693,579,859,727
009030.jpg,1920,1080,car,846,383,949,469
009030.jpg,1920,1080,car,387,353,481,434
009030.jpg,1920,1080,car,472,272,537,323
009030.jpg,1920,1080,car,436,234,490,275
009030.jpg,1920,1080,truck,921,257,1112,447
009030.jpg,1920,1080,truck,676,223,776,336
009030.jpg,1920,1080,truck,566,155,635,232
009030.jpg,1920,1080,truck,327,184,411,309
009030.jpg,1920,1080,car,385,181,416,209
009030.jpg,1920,1080,car,328,178,354,202
009031.jpg,1920,1080,car,1587,750,1842,915
009031.jpg,1920,1080,car,1081,500,1238,643
009031.jpg,1920,1080,car,434,549,583,682
009031.jpg,1920,1080,car,530,359,619,433
009031.jpg,1920,1080,car,672,278,744,330
009031.jpg,1920,1080,car,470,276,537,330
009031.jpg,1920,1080,truck,332,213,435,368
009031.jpg,1920,1080,truck,785,206,910,343
009031.jpg,1920,1080,truck,599,187,669,274
009031.jpg,1920,1080,truck,535,148,591,215
009031.jpg,1920,1080,car,405,192,441,230
009031.jpg,1920,1080,car,346,185,379,213
009032.jpg,1920,1080,car,673,587,825,725
009032.jpg,1920,1080,car,545,370,637,446
009032.jpg,1920,1080,car,777,317,868,402
009032.jpg,1920,1080,car,970,372,1077,454
009032.jpg,1920,1080,car,593,224,644,266
009032.jpg,1920,1080,car,424,209,469,252
009032.jpg,1920,1080,car,349,199,390,234
009032.jpg,1920,1080,truck,326,267,468,474
009032.jpg,1920,1080,truck,698,178,797,290
009032.jpg,1920,1080,truck,539,170,600,238
009032.jpg,1920,1080,truck,499,143,554,198
009033.jpg,1920,1080,truck,334,378,552,690
009033.jpg,1920,1080,car,697,609,857,750
009033.jpg,1920,1080,car,1018,501,1170,615
009033.jpg,1920,1080,car,755,265,823,318
009033.jpg,1920,1080,car,641,239,701,302
009033.jpg,1920,1080,car,451,242,509,289
009033.jpg,1920,1080,car,356,221,404,259
009033.jpg,1920,1080,car,543,203,580,236
009033.jpg,1920,1080,truck,628,165,711,256
009033.jpg,1920,1080,truck,449,138,504,188
009033.jpg,1920,1080,truck,504,160,553,216
009033.jpg,1920,1080,truck,310,142,359,203
009034.jpg,1920,1080,truck,330,656,721,1080
009034.jpg,1920,1080,car,747,315,823,379
009034.jpg,1920,1080,car,498,299,568,365
009034.jpg,1920,1080,car,376,255,437,303
009034.jpg,1920,1080,car,645,223,694,255
009034.jpg,1920,1080,car,570,208,611,249
009034.jpg,1920,1080,truck,575,153,648,231
009034.jpg,1920,1080,truck,391,134,447,178
009034.jpg,1920,1080,truck,466,151,509,198
009034.jpg,1920,1080,truck,329,148,372,213
009035.jpg,1920,1080,car,582,423,685,517
009035.jpg,1920,1080,car,429,318,509,384
009035.jpg,1920,1080,car,617,244,676,287
009035.jpg,1920,1080,car,580,198,618,227
009035.jpg,1920,1080,car,373,177,410,208
009035.jpg,1920,1080,truck,331,153,382,225
009035.jpg,1920,1080,truck,549,149,602,212
009036.jpg,1920,1080,car,761,671,946,856
009036.jpg,1920,1080,truck,352,332,555,626
009036.jpg,1920,1080,car,790,331,881,404
009036.jpg,1920,1080,truck,537,146,593,205
009037.jpg,1920,1080,car,813,761,1030,995
009037.jpg,1920,1080,car,550,439,660,539
009037.jpg,1920,1080,car,957,437,1079,561
009037.jpg,1920,1080,truck,1352,415,1750,783
009037.jpg,1920,1080,chemical_vehicle,333,161,391,245
009037.jpg,1920,1080,truck,514,142,566,201
009037.jpg,1920,1080,car,517,185,552,211
009037.jpg,1920,1080,car,392,192,430,225
009037.jpg,1920,1080,car,379,178,412,206
009038.jpg,1920,1080,car,779,765,996,958
009038.jpg,1920,1080,car,1127,568,1290,697
009038.jpg,1920,1080,car,1196,502,1341,600
009038.jpg,1920,1080,truck,990,271,1204,487
009038.jpg,1920,1080,car,724,285,792,359
009038.jpg,1920,1080,car,413,210,459,249
009038.jpg,1920,1080,chemical_vehicle,335,176,411,276
009038.jpg,1920,1080,truck,473,140,523,194
009038.jpg,1920,1080,car,396,186,432,219
009039.jpg,1920,1080,chemical_vehicle,345,192,433,318
009039.jpg,1920,1080,car,952,458,1072,560
009039.jpg,1920,1080,car,890,335,976,406
009039.jpg,1920,1080,car,757,334,841,395
009039.jpg,1920,1080,truck,807,213,949,364
009039.jpg,1920,1080,car,443,240,500,290
009039.jpg,1920,1080,car,612,227,661,280
009039.jpg,1920,1080,car,410,202,447,237
009039.jpg,1920,1080,car,384,179,417,197
009039.jpg,1920,1080,truck,424,135,480,186
009039.jpg,1920,1080,truck,311,145,370,212
009040.jpg,1920,1080,car,980,474,1119,577
009040.jpg,1920,1080,car,716,307,790,362
009040.jpg,1920,1080,car,493,298,567,368
009040.jpg,1920,1080,car,710,264,774,312
009040.jpg,1920,1080,car,622,246,679,294
009040.jpg,1920,1080,truck,706,182,804,297
009040.jpg,1920,1080,car,430,221,476,264
009040.jpg,1920,1080,car,406,218,448,245
009040.jpg,1920,1080,car,417,202,457,231
009040.jpg,1920,1080,car,407,187,441,217
009040.jpg,1920,1080,car,388,184,420,207
009040.jpg,1920,1080,chemical_vehicle,353,233,469,399
009040.jpg,1920,1080,truck,320,146,378,225
009041.jpg,1920,1080,chemical_vehicle,370,302,529,548
009041.jpg,1920,1080,car,581,428,704,539
009041.jpg,1920,1080,car,742,309,822,379
009041.jpg,1920,1080,car,614,240,665,284
009041.jpg,1920,1080,car,457,257,515,312
009041.jpg,1920,1080,car,425,246,479,289
009041.jpg,1920,1080,car,588,224,633,260
009041.jpg,1920,1080,truck,638,166,720,257
009041.jpg,1920,1080,car,430,221,478,258
009041.jpg,1920,1080,car,420,200,462,236
009041.jpg,1920,1080,car,397,186,432,221
009041.jpg,1920,1080,truck,331,160,384,238
009042.jpg,1920,1080,car,872,887,1139,1080
009042.jpg,1920,1080,chemical_vehicle,401,452,693,904
009042.jpg,1920,1080,car,508,328,589,403
009042.jpg,1920,1080,car,416,304,492,364
009042.jpg,1920,1080,car,632,246,690,293
009042.jpg,1920,1080,car,452,258,511,306
009042.jpg,1920,1080,car,432,219,486,263
009042.jpg,1920,1080,car,416,208,456,241
009042.jpg,1920,1080,truck,584,158,655,233
009042.jpg,1920,1080,truck,334,169,398,260
009043.jpg,1920,1080,car,611,487,742,611
009043.jpg,1920,1080,car,444,435,560,527
009043.jpg,1920,1080,car,507,323,584,386
009043.jpg,1920,1080,car,455,253,520,308
009043.jpg,1920,1080,car,441,228,488,270
009043.jpg,1920,1080,car,422,213,465,251
009043.jpg,1920,1080,truck,549,150,606,218
009043.jpg,1920,1080,truck,337,181,414,291
009044.jpg,1920,1080,car,556,889,786,1080
009044.jpg,1920,1080,car,1264,648,1483,832
009044.jpg,1920,1080,car,616,468,731,568
009044.jpg,1920,1080,car,501,322,584,395
009044.jpg,1920,1080,car,477,266,539,316
009044.jpg,1920,1080,car,445,241,499,284
009044.jpg,1920,1080,car,431,218,478,259
009044.jpg,1920,1080,truck,515,145,570,205
009044.jpg,1920,1080,truck,345,201,434,330
009044.jpg,1920,1080,truck,333,176,398,271
009045.jpg,1920,1080,car,915,943,1161,1080
009045.jpg,1920,1080,car,604,465,731,589
009045.jpg,1920,1080,car,518,334,609,402
009045.jpg,1920,1080,car,830,358,938,457
009045.jpg,1920,1080,car,480,285,549,340
009045.jpg,1920,1080,car,454,250,513,296
009045.jpg,1920,1080,car,441,227,492,271
009045.jpg,1920,1080,car,420,204,468,245
009045.jpg,1920,1080,truck,346,231,460,401
009045.jpg,1920,1080,truck,476,139,527,195
009045.jpg,1920,1080,truck,340,193,420,319
009046.jpg,1920,1080,car,1604,894,1896,1080
009046.jpg,1920,1080,car,909,956,1189,1080
009046.jpg,1920,1080,car,1297,519,1460,652
009046.jpg,1920,1080,car,605,486,731,591
009046.jpg,1920,1080,car,548,369,642,452
009046.jpg,1920,1080,car,667,254,744,327
009046.jpg,1920,1080,car,494,309,564,365
009046.jpg,1920,1080,car,476,266,540,321
009046.jpg,1920,1080,car,452,227,508,283
009046.jpg,1920,1080,truck,350,286,505,520
009046.jpg,1920,1080,truck,347,217,450,342
009046.jpg,1920,1080,truck,333,171,409,279
009047.jpg,1920,1080,truck,378,560,753,1080
009047.jpg,1920,1080,truck,1161,393,1370,580
009047.jpg,1920,1080,car,1100,546,1272,689
009047.jpg,1920,1080,car,660,258,724,304
009047.jpg,1920,1080,truck,506,142,560,204
009048.jpg,1920,1080,car,924,978,1185,1080
009048.jpg,1920,1080,car,678,579,827,708
009048.jpg,1920,1080,car,926,424,1045,527
009048.jpg,1920,1080,car,960,354,1065,430
009048.jpg,1920,1080,car,571,418,670,504
009048.jpg,1920,1080,car,529,339,620,412
009048.jpg,1920,1080,car,485,276,564,343
009048.jpg,1920,1080,car,583,217,641,271
009048.jpg,1920,1080,truck,381,387,619,757
009048.jpg,1920,1080,truck,355,254,478,424
009048.jpg,1920,1080,truck,340,205,435,345
009048.jpg,1920,1080,truck,315,143,359,205
009049.jpg,1920,1080,truck,427,619,890,1080
009049.jpg,1920,1080,car,775,704,968,887
009049.jpg,1920,1080,car,622,487,764,619
009049.jpg,1920,1080,car,549,350,649,460
009049.jpg,1920,1080,car,713,290,787,357
009049.jpg,1920,1080,car,787,269,863,334
009049.jpg,1920,1080,truck,363,326,538,563
009049.jpg,1920,1080,truck,338,241,457,395
009049.jpg,1920,1080,truck,321,148,371,214
009050.jpg,1920,1080,car,705,553,872,734
009050.jpg,1920,1080,truck,385,460,642,857
009050.jpg,1920,1080,truck,350,294,511,501
009050.jpg,1920,1080,car,468,323,542,386
009050.jpg,1920,1080,car,688,232,745,277
009050.jpg,1920,1080,car,612,233,665,282
009050.jpg,1920,1080,truck,329,153,385,226
009051.jpg,1920,1080,truck,444,848,923,1080
009051.jpg,1920,1080,truck,378,404,602,708
009051.jpg,1920,1080,car,602,437,723,539
009051.jpg,1920,1080,car,628,205,675,246
009051.jpg,1920,1080,truck,334,162,394,244
009052.jpg,1920,1080,car,831,760,1048,948
009052.jpg,1920,1080,truck,419,657,821,1080
009052.jpg,1920,1080,truck,333,172,404,267
009052.jpg,1920,1080,car,583,191,617,226
009053.jpg,1920,1080,truck,336,186,417,293
009053.jpg,1920,1080,car,539,181,575,212
009054.jpg,1920,1080,truck,350,201,445,339
009054.jpg,1920,1080,car,502,170,533,203
009055.jpg,1920,1080,truck,1170,393,1385,591
009055.jpg,1920,1080,truck,359,252,480,417
009055.jpg,1920,1080,car,425,217,474,263
009056.jpg,1920,1080,truck,361,320,542,556
009056.jpg,1920,1080,truck,904,283,1040,409
009056.jpg,1920,1080,car,467,253,529,316
009057.jpg,1920,1080,truck,392,449,661,850
009057.jpg,1920,1080,bus,1378,463,1720,769
009057.jpg,1920,1080,car,528,325,624,419
009057.jpg,1920,1080,truck,766,223,869,325
009058.jpg,1920,1080,car,794,336,894,423
009058.jpg,1920,1080,truck,911,283,1040,414
009058.jpg,1920,1080,car,587,220,632,257
009058.jpg,1920,1080,truck,467,138,519,189
009059.jpg,1920,1080,truck,461,828,941,1080
009059.jpg,1920,1080,car,1153,571,1327,690
009059.jpg,1920,1080,car,667,502,801,646
009059.jpg,1920,1080,bus,1001,305,1187,490
009059.jpg,1920,1080,truck,680,194,761,277
009059.jpg,1920,1080,truck,304,142,354,202
009060.jpg,1920,1080,car,1235,520,1382,628
009060.jpg,1920,1080,car,837,374,937,442
009060.jpg,1920,1080,bus,819,237,942,366
009060.jpg,1920,1080,truck,620,181,684,247
009060.jpg,1920,1080,truck,319,144,368,210
009061.jpg,1920,1080,car,937,351,1030,420
009061.jpg,1920,1080,car,677,280,741,333
009061.jpg,1920,1080,bus,717,197,804,299
009061.jpg,1920,1080,truck,328,150,377,222
009061.jpg,1920,1080,truck,579,171,630,226
009062.jpg,1920,1080,car,784,274,851,326
009062.jpg,1920,1080,bus,649,182,717,260
009062.jpg,1920,1080,truck,540,163,589,208
009062.jpg,1920,1080,truck,330,157,390,237
009063.jpg,1920,1080,truck,1337,409,1718,757
009063.jpg,1920,1080,truck,335,167,400,254
009063.jpg,1920,1080,car,687,234,739,276
009063.jpg,1920,1080,bus,595,168,655,238
009063.jpg,1920,1080,truck,507,155,550,201
009064.jpg,1920,1080,car,1648,924,1915,1080
009064.jpg,1920,1080,truck,982,271,1186,485
009064.jpg,1920,1080,truck,341,177,416,284
009064.jpg,1920,1080,car,622,209,665,244
009064.jpg,1920,1080,truck,462,147,506,190
009064.jpg,1920,1080,bus,557,159,609,221
009065.jpg,1920,1080,car,920,435,1037,527
009065.jpg,1920,1080,truck,796,216,935,358
009065.jpg,1920,1080,truck,351,203,445,329
009065.jpg,1920,1080,car,575,195,611,225
009065.jpg,1920,1080,bus,524,152,572,205
009065.jpg,1920,1080,truck,411,145,445,182
009065.jpg,1920,1080,car,376,179,406,200
009065.jpg,1920,1080,car,394,190,426,212
009065.jpg,1920,1080,car,349,170,376,192
009065.jpg,1920,1080,car,306,173,338,196
009066.jpg,1920,1080,truck,346,239,470,404
009066.jpg,1920,1080,car,706,297,773,350
009066.jpg,1920,1080,truck,697,183,792,292
009066.jpg,1920,1080,car,539,181,572,209
009066.jpg,1920,1080,car,413,209,454,241
009066.jpg,1920,1080,car,397,182,434,217
009066.jpg,1920,1080,car,375,177,410,203
009066.jpg,1920,1080,car,327,181,359,210
009066.jpg,1920,1080,bus,491,147,534,196
009066.jpg,1920,1080,truck,343,140,382,172
009067.jpg,1920,1080,truck,359,300,522,541
009067.jpg,1920,1080,truck,631,167,704,254
009067.jpg,1920,1080,car,609,233,657,277
009067.jpg,1920,1080,car,439,239,493,284
009067.jpg,1920,1080,car,414,197,454,234
009067.jpg,1920,1080,car,394,190,432,222
009067.jpg,1920,1080,car,335,195,372,226
009067.jpg,1920,1080,car,502,171,533,199
009067.jpg,1920,1080,bus,446,143,490,189
009068.jpg,1920,1080,car,1223,648,1429,793
009068.jpg,1920,1080,truck,389,445,655,849
009068.jpg,1920,1080,car,487,305,562,366
009068.jpg,1920,1080,car,432,216,478,261
009068.jpg,1920,1080,car,414,208,456,245
009068.jpg,1920,1080,car,341,213,387,250
009068.jpg,1920,1080,truck,572,164,648,232
009068.jpg,1920,1080,bus,392,136,436,176
009069.jpg,1920,1080,truck,769,231,866,327
009069.jpg,1920,1080,car,662,259,728,315
009069.jpg,1920,1080,truck,416,136,469,180
009070.jpg,1920,1080,car,855,397,967,479
009070.jpg,1920,1080,car,601,468,725,572
009070.jpg,1920,1080,bus,321,134,365,172
009070.jpg,1920,1080,car,355,246,411,288
009070.jpg,1920,1080,car,457,253,515,308
009070.jpg,1920,1080,car,438,237,495,278
009070.jpg,1920,1080,truck,542,150,599,215
009071.jpg,1920,1080,car,1318,675,1537,858
009071.jpg,1920,1080,car,373,305,445,362
009071.jpg,1920,1080,car,516,315,602,391
009071.jpg,1920,1080,car,479,289,550,349
009071.jpg,1920,1080,car,704,292,779,353
009071.jpg,1920,1080,truck,506,147,564,205
009072.jpg,1920,1080,truck,1360,567,1920,1077
009072.jpg,1920,1080,chemical_vehicle,1429,456,1920,976
009072.jpg,1920,1080,car,627,448,750,569
009072.jpg,1920,1080,car,871,383,990,482
009072.jpg,1920,1080,car,555,389,656,475
009072.jpg,1920,1080,car,400,426,516,513
009072.jpg,1920,1080,car,618,239,679,286
009072.jpg,1920,1080,truck,466,140,515,193
009072.jpg,1920,1080,truck,297,141,354,198
009073.jpg,1920,1080,car,924,853,1187,1080
009073.jpg,1920,1080,car,704,661,876,812
009073.jpg,1920,1080,car,482,763,671,941
009073.jpg,1920,1080,truck,312,140,369,208
009073.jpg,1920,1080,truck,406,131,468,190
009073.jpg,1920,1080,car,701,277,772,342
009073.jpg,1920,1080,truck,889,319,1129,577
009073.jpg,1920,1080,chemical_vehicle,1073,311,1329,568
009073.jpg,1920,1080,chemical_sign,1242,404,1279,437
009073.jpg,1920,1080,chemical_sign,1155,388,1177,420
009074.jpg,1920,1080,car,1561,904,1851,1080
009074.jpg,1920,1080,car,1281,661,1493,834
009074.jpg,1920,1080,car,1063,520,1205,635
009074.jpg,1920,1080,truck,1526,493,1920,914
009074.jpg,1920,1080,truck,709,231,855,394
009074.jpg,1920,1080,chemical_vehicle,876,242,1051,417
009074.jpg,1920,1080,chemical_sign,985,301,1011,325
009074.jpg,1920,1080,chemical_sign,929,293,944,311
009074.jpg,1920,1080,truck,322,146,381,220
009074.jpg,1920,1080,car,606,228,664,281
009075.jpg,1920,1080,car,1253,660,1456,824
009075.jpg,1920,1080,car,1016,498,1148,604
009075.jpg,1920,1080,car,901,408,1020,509
009075.jpg,1920,1080,car,803,355,889,424
009075.jpg,1920,1080,truck,1081,311,1336,559
009075.jpg,1920,1080,truck,623,185,725,309
009075.jpg,1920,1080,truck,333,155,387,225
009075.jpg,1920,1080,chemical_vehicle,756,203,891,339
009076.jpg,1920,1080,car,1693,941,1920,1079
009076.jpg,1920,1080,car,1167,582,1345,723
009076.jpg,1920,1080,car,905,412,1026,508
009076.jpg,1920,1080,car,785,348,874,414
009076.jpg,1920,1080,car,722,300,807,367
009076.jpg,1920,1080,car,671,272,736,326
009076.jpg,1920,1080,car,386,181,423,208
009076.jpg,1920,1080,truck,870,231,1034,400
009076.jpg,1920,1080,truck,333,161,398,244
009076.jpg,1920,1080,truck,574,166,650,263
009076.jpg,1920,1080,chemical_vehicle,678,180,780,290
009077.jpg,1920,1080,car,1401,739,1633,902
009077.jpg,1920,1080,car,1038,498,1197,617
009077.jpg,1920,1080,car,865,379,985,472
009077.jpg,1920,1080,car,742,305,825,373
009077.jpg,1920,1080,car,666,274,728,320
009077.jpg,1920,1080,car,637,244,694,284
009077.jpg,1920,1080,car,595,230,643,265
009077.jpg,1920,1080,car,408,190,444,222
009077.jpg,1920,1080,truck,338,172,412,265
009077.jpg,1920,1080,truck,327,154,379,221
009077.jpg,1920,1080,truck,754,192,867,323
009077.jpg,1920,1080,truck,549,155,613,231
009077.jpg,1920,1080,chemical_vehicle,616,164,704,258
009078.jpg,1920,1080,car,1189,515,1330,628
009078.jpg,1920,1080,car,941,432,1064,535
009078.jpg,1920,1080,car,809,347,904,429
009078.jpg,1920,1080,car,717,292,798,359
009078.jpg,1920,1080,car,648,248,711,303
009078.jpg,1920,1080,car,595,230,643,271
009078.jpg,1920,1080,car,418,207,461,242
009078.jpg,1920,1080,car,540,203,579,234
009078.jpg,1920,1080,truck,340,187,421,296
009078.jpg,1920,1080,car,391,176,423,204
009078.jpg,1920,1080,truck,321,155,380,236
009078.jpg,1920,1080,truck,667,170,762,274
009078.jpg,1920,1080,truck,526,146,584,219
009078.jpg,1920,1080,chemical_vehicle,585,157,653,236
009079.jpg,1920,1080,car,1050,519,1192,637
009079.jpg,1920,1080,car,909,343,1002,411
009079.jpg,1920,1080,car,747,321,832,380
009079.jpg,1920,1080,car,686,275,760,333
009079.jpg,1920,1080,car,621,241,685,292
009079.jpg,1920,1080,car,585,220,628,260
009079.jpg,1920,1080,car,449,238,505,281
009079.jpg,1920,1080,car,422,218,475,261
009079.jpg,1920,1080,car,405,184,448,225
009079.jpg,1920,1080,truck,343,207,454,340
009079.jpg,1920,1080,truck,319,159,385,252
009079.jpg,1920,1080,car,370,176,399,201
009079.jpg,1920,1080,car,510,188,538,215
009079.jpg,1920,1080,truck,616,162,688,247
009079.jpg,1920,1080,truck,494,141,543,208
009079.jpg,1920,1080,chemical_vehicle,556,152,616,220
009080.jpg,1920,1080,truck,689,198,765,278
009080.jpg,1920,1080,car,593,217,645,260
009080.jpg,1920,1080,car,343,164,372,191
009080.jpg,1920,1080,truck,354,128,404,178
009081.jpg,1920,1080,car,1112,432,1239,532
009081.jpg,1920,1080,car,779,347,867,410
009081.jpg,1920,1080,car,757,267,822,315
009081.jpg,1920,1080,car,655,261,719,309
009081.jpg,1920,1080,car,493,293,568,352
009081.jpg,1920,1080,car,458,254,520,301
009081.jpg,1920,1080,car,619,233,676,279
009081.jpg,1920,1080,car,424,202,467,250
009081.jpg,1920,1080,car,572,215,612,255
009081.jpg,1920,1080,car,389,182,421,213
009081.jpg,1920,1080,truck,348,253,478,416
009081.jpg,1920,1080,truck,328,167,404,270
009081.jpg,1920,1080,truck,577,154,638,227
009081.jpg,1920,1080,truck,446,136,492,189
009081.jpg,1920,1080,chemical_vehicle,523,148,579,210
009082.jpg,1920,1080,car,1237,642,1420,775
009082.jpg,1920,1080,car,587,408,686,497
009082.jpg,1920,1080,car,851,297,933,365
009082.jpg,1920,1080,car,516,325,596,390
009082.jpg,1920,1080,car,663,273,723,322
009082.jpg,1920,1080,car,450,222,502,278
009082.jpg,1920,1080,car,664,223,714,262
009082.jpg,1920,1080,car,600,228,652,269
009082.jpg,1920,1080,truck,355,323,529,542
009082.jpg,1920,1080,truck,339,174,425,305
009082.jpg,1920,1080,truck,544,144,595,214
009082.jpg,1920,1080,truck,379,131,435,176
009082.jpg,1920,1080,chemical_vehicle,491,145,543,198
009082.jpg,1920,1080,car,565,210,607,248
009082.jpg,1920,1080,car,395,195,435,224
009083.jpg,1920,1080,car,815,776,1019,958
009083.jpg,1920,1080,car,1050,513,1208,642
009083.jpg,1920,1080,car,1164,457,1300,565
009083.jpg,1920,1080,car,634,490,772,602
009083.jpg,1920,1080,car,844,386,956,468
009083.jpg,1920,1080,truck,372,469,655,817
009083.jpg,1920,1080,car,719,239,778,285
009083.jpg,1920,1080,car,489,262,547,332
009083.jpg,1920,1080,car,426,265,483,318
009083.jpg,1920,1080,truck,337,191,436,354
009083.jpg,1920,1080,car,602,202,641,233
009083.jpg,1920,1080,car,595,234,643,275
009083.jpg,1920,1080,car,408,207,451,241
009083.jpg,1920,1080,chemical_vehicle,452,138,505,188
009083.jpg,1920,1080,truck,510,140,560,199
009083.jpg,1920,1080,truck,307,144,354,204
009084.jpg,1920,1080,truck,413,786,952,1080
009084.jpg,1920,1080,truck,338,206,465,422
009084.jpg,1920,1080,car,844,295,922,356
009084.jpg,1920,1080,car,774,333,863,407
009084.jpg,1920,1080,car,542,331,630,428
009084.jpg,1920,1080,car,507,319,583,378
009084.jpg,1920,1080,car,700,283,769,340
009084.jpg,1920,1080,car,637,208,683,247
009084.jpg,1920,1080,car,431,227,480,265
009084.jpg,1920,1080,truck,469,135,516,188
009084.jpg,1920,1080,truck,314,145,364,209
009084.jpg,1920,1080,car,421,212,463,244
009084.jpg,1920,1080,chemical_vehicle,406,137,458,181
009084.jpg,1920,1080,car,409,201,446,229
009084.jpg,1920,1080,car,393,182,423,212
009084.jpg,1920,1080,car,353,167,385,197
009085.jpg,1920,1080,car,1516,841,1776,1026
009085.jpg,1920,1080,car,653,482,785,626
009085.jpg,1920,1080,car,589,411,691,493
009085.jpg,1920,1080,car,341,327,512,546
009085.jpg,1920,1080,truck,351,247,471,386
009085.jpg,1920,1080,car,659,255,715,308
009085.jpg,1920,1080,car,695,227,750,279
009085.jpg,1920,1080,car,609,232,668,273
009085.jpg,1920,1080,car,583,187,620,225
009085.jpg,1920,1080,car,463,257,521,301
009085.jpg,1920,1080,car,440,234,494,272
009085.jpg,1920,1080,car,422,217,471,262
009085.jpg,1920,1080,car,417,207,469,246
009085.jpg,1920,1080,car,403,192,441,224
009085.jpg,1920,1080,car,386,190,423,223
009085.jpg,1920,1080,car,378,173,415,204
009085.jpg,1920,1080,truck,321,150,371,217
009085.jpg,1920,1080,truck,415,133,465,184
009086.jpg,1920,1080,car,993,946,1267,1080
009086.jpg,1920,1080,car,730,624,882,769
009086.jpg,1920,1080,car,893,411,1008,504
009086.jpg,1920,1080,truck,348,456,593,795
009086.jpg,1920,1080,truck,368,316,513,504
009086.jpg,1920,1080,car,506,302,575,369
009086.jpg,1920,1080,car,465,272,526,320
009086.jpg,1920,1080,car,448,244,501,294
009086.jpg,1920,1080,car,434,230,490,274
009086.jpg,1920,1080,car,415,206,460,246
009086.jpg,1920,1080,car,399,183,434,219
